,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1669,4183,Safex Cash,SFX,safex-cash,4,2019-11-04T00:00:00.000Z,"['mineable', 'privacy']",1000000000.0,171728684.51,176728684.51,,1670,,,,2022-08-29T15:16:00.000Z,0.0029568496257130427,2171.17440218,-13.5577,-4.40137872,-11.08288066,-24.54520785,-66.82226063,-51.18746556,-78.64628519,507775.89651758666,0.0,2956849.63,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
1670,5741,DMM: Governance,DMG,dmm-governance,14,2020-07-07T00:00:00.000Z,"['asset-management', 'defi', 'dao', 'governance']",250000000.0,50171518.3007703,249511024.98987937,,1671,,,,2022-08-29T15:16:00.000Z,0.010108454403602028,60006.02183506,-0.0438,0.37734871,0.84310952,6.4947576,-10.72880358,-61.26338833,-57.09860328,507156.5051028212,0.0001,2527113.6,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xEd91879919B71bB6905f23af0A68d231EcF87b14,2022-08-29 15:20:33.561117
1671,8340,Natus Vincere Fan Token,NAVI,natus-vincere-fan-token,1,2021-01-27T00:00:00.000Z,"['sports', 'fan-token']",5000000.0,1001066.0,5000000.0,,1672,,,,2022-08-29T15:16:00.000Z,0.5062562406967556,73288.5942276,-2.9342,0.12444404,1.02139829,-0.81114226,59.40710151,86.96997671,44.44156795,506795.9098493383,0.0,2531281.2,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
1672,4680,FYDcoin,FYD,fydcoin,5,2020-02-24T00:00:00.000Z,"['mineable', 'pos', 'medium-of-exchange', 'store-of-value', 'masternodes', 'staking', 'dao']",650000000.0,624915243.91964,624915243.91964,,1673,584219718.0,471776.9934993431,,2022-08-29T15:16:00.000Z,0.0008075334997497348,322.14138017,1.2896,-0.10376412,1.26365077,-24.04948462,10.21064279,5.46573575,-57.36424564,504639.99396938604,0.0,524896.77,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
1673,11329,KamPay,KAMPAY,kampay,11,2021-08-19T00:00:00.000Z,[],1000000000.0,322224745.67,1000000000.0,,1674,229453688.53,359003.3117110555,,2022-08-29T15:16:00.000Z,0.0015646003078486903,149993.05919512,36.374,-0.52567183,7.31220704,2.86552361,-34.61386223,-5.12142564,-40.17882455,504152.936271748,0.0,1564600.31,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3907e6ff436e2b2B05D6B929fb05F14c0ee18d90,2022-08-29 15:20:33.561117
1674,8265,Helmet.insure,HELMET,helmet-insure,16,2021-01-16T00:00:00.000Z,"['insurance', 'bnb-chain']",100000000.0,42793312.18480755,50000000.0,,1675,,,,2022-08-29T15:16:00.000Z,0.011738186614440442,42575.93009566,-22.2517,-0.16502446,-3.10141794,-24.36623457,-30.12665945,-18.45769943,-34.62282242,502315.884275279,0.0,1173818.66,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x948d2a81086A075b3130BAc19e4c6DEe1D2E3fE8,2022-08-29 15:20:33.561117
1675,7398,Coreto,COR,coreto,4,2020-10-14T00:00:00.000Z,[],462274355.0,228283474.329472,500000000.0,,1676,,,,2022-08-29T15:16:00.000Z,0.0021918971054900728,562.92415511,3653.9324,0.41717969,-19.559322,-1.6769966,-10.48386327,9.73035903,-50.45902383,500373.88661398704,0.0,1013257.82,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9C2dc0c3CC2BADdE84B0025Cf4df1c5aF288D835,2022-08-29 15:20:33.561117
1676,2036,PayPie,PPP,paypie,1,2017-10-10T00:00:00.000Z,"['marketplace', 'smart-contracts']",165000000.0,82500000.0,165000000.0,,1677,,,,2022-08-29T15:16:00.000Z,0.006056592982356901,0.0,0.0,-0.10382503,1.2627772,42.40749613,-17.34076593,-20.89950011,-52.07130306,499668.9210444443,0.0001,999337.84,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc42209aCcC14029c1012fB5680D95fBd6036E2a0,2022-08-29 15:20:33.561117
1677,2379,Kcash,KCASH,kcash,8,2018-01-12T00:00:00.000Z,"['services', 'wallet']",,445499083.496,1000000000.0,,1678,,,,2022-08-29T15:16:00.000Z,0.0011209991698681674,145475.17062008,51.7603,-0.12247089,1.60802368,-6.75000764,5.74216605,1.18262945,-5.98831525,499404.1027760454,0.0,1120999.17,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x32d74896f05204d1b6ae7b0a3cebd7fc0cd8f9c7,2022-08-29 15:20:33.561117
1678,12787,Minswap,MIN,minswap,2,2021-10-15T14:39:28.000Z,[],5000000000.0,25000000.0,5000000000.0,,1679,426292579.62218857,8493948.874362022,,2022-08-29T15:16:00.000Z,0.019925162389385187,0.0,0.0,-0.04659961,-2.36123645,-6.0413118,-32.65853421,-23.77930743,-23.77930743,498129.0597346297,0.0,99625811.95,,2022-08-29T15:16:00.000Z,2010.0,Cardano,ADA,cardano,29d222ce763455e3d7a09a665ce554f00ac89d2e99a1a83d267170c64d494e,2022-08-29 15:20:33.561117
1679,5536,AtromG8,AG8,atromg8,3,2020-05-04T00:00:00.000Z,['bnb-chain'],84000000.0,42000000.0,84000000.0,,1680,,,,2022-08-29T15:16:00.000Z,0.01184609106099706,26766.54602588,-27.3687,6.5298544,-1.26952942,27.61850725,6.89256243,-29.39479522,-29.44488197,497535.8245618765,0.0,995071.65,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
1680,4199,Swace,SWACE,swace,6,2019-08-01T00:00:00.000Z,[],,513292589.0,2700000000.0,,1681,,,,2022-08-29T15:16:00.000Z,0.0009655328309980124,66.36984163,2.2628,0.19727302,50.88951799,-3.52767225,-25.00234869,0.91904165,-35.55436315,495600.8465874693,0.0001,2606938.64,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x03b155af3f4459193a276395dd76e357bb472da1,2022-08-29 15:20:33.561117
1681,10889,DRIFE,DRF,drife,4,2021-07-14T00:00:00.000Z,"['vbc-ventures-portfolio', 'bnb-chain']",3250000000.0,708240962.0701311,1038400000.0,,1682,763437207.288024,531192.4855542649,,2022-08-29T15:16:00.000Z,0.0006957906694661012,9372.7211896,65.8816,0.07101319,5.52694868,-20.90881149,-48.28992563,-34.23100054,-61.97553281,492787.4531420921,0.0,2261319.68,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x9400aa8eb5126d20cde45c7822836bfb70f19878,2022-08-29 15:20:33.561117
1682,7694,Governor DAO,GDAO,governor-dao,4,2020-11-17T00:00:00.000Z,"['dao', 'governance']",,2908596.49650454,2921625.35152862,,1683,,,11.55360131,2022-08-29T15:16:00.000Z,0.16931541416797224,22139.21970842,76.2129,2.67169993,-0.03851265,12.71387801,-20.00010931,5.49761166,-6.87136215,492470.22045317927,0.0,494676.21,42624.82379,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x515d7e9d75e2b76db60f8a051cd890eba23286bc,2022-08-29 15:20:33.561117
1683,5815,BitcoinPoS,BPS,bitcoinpos,6,2020-07-07T00:00:00.000Z,[],21000000.0,5772427.1300042,5983881.0,,1684,,,,2022-08-29T15:16:00.000Z,0.0850007201383217,47.41894222,-93.648,-0.00599176,-55.7502692,44.43749133,24.86400547,174.10592359,-11.86901999,490660.46299634257,0.0,1785015.12,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
1684,5125,Mochimo,MCM,mochimo,3,2020-05-10T00:00:00.000Z,"['mineable', 'pow', 'quantum-resistant']",,15526793.825,79533882.0,,1685,,,,2022-08-29T15:16:00.000Z,0.03149428350825589,0.0,0.0,-0.10382503,1.2627772,-5.06166925,-17.34076593,0.25630504,-46.34179202,489005.2466987868,0.0,2504862.63,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
1685,11480,LaunchZone,LZ,launchzone,10,2021-08-30T07:49:24.000Z,['launchzone'],,2367484.64970674,20671892.75,,1686,4697520.76,969533.6364742279,,2022-08-29T15:16:00.000Z,0.20639262411141063,44345.89146173,2.157,-0.02922669,0.36018828,-8.32245802,-9.7963891,-8.68903703,-33.7122285,488631.36939645786,0.0,4266526.19,,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x3b78458981eb7260d1f781cb8be2caac7027dbe2,2022-08-29 15:20:33.561117
1686,6583,Multiplier,MXX,multiplier,3,2020-08-14T00:00:00.000Z,[],920000000.0,136172160.09838137,186586282.17457947,,1687,972594.212058,3487.863855935324,,2022-08-29T15:16:00.000Z,0.003586144984921345,372.61099017,0.0,0.67233305,0.56297007,-1.53194248,-8.74936415,18.46924081,-17.23234454,488333.1090227168,0.0,3299253.39,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8a6f3bf52a26a21531514e23016eeae8ba7e7018,2022-08-29 15:20:33.561117
1687,2667,FintruX Network,FTX,fintrux-network,6,2018-04-23T00:00:00.000Z,[],,95000000.0,100000000.0,,1688,,,,2022-08-29T15:16:00.000Z,0.005122965722056169,127.82183333,0.0701,1.36660087,0.77028098,-8.27725375,-21.77142071,32.23249931,-22.20197944,486681.7435953361,0.0,512296.57,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xd559f20296FF4895da39b5bd9ADd54b442596a61,2022-08-29 15:20:33.561117
